# Sample bright sky spectra (moon phase = 77.49, moon alt = +60.09)
# Source: fxSKY.2002-08-18T03:01:06.360.fits (from http://www.eso.org/~fpatat/science/skybright/)
# Wavelength(nm) Flux(erg/s/cm2/A/arcsec2)
471.4629423618312 7.6517575e-17
471.72304856777146 7.7803086e-17
471.9831547737117 7.861964e-17
472.24326097965195 7.889561e-17
472.5033671855922 7.8325295e-17
472.76347339153256 7.702225e-17
473.0235795974728 7.613629e-17
473.28368580341305 7.5351297e-17
473.5437920093533 7.524467e-17
473.80389821529354 7.587952e-17
474.0640044212338 7.6614666e-17
474.32411062717404 7.7068146e-17
474.5842168331143 7.752776e-17
474.84432303905453 7.7373376e-17
475.1044292449948 7.659554e-17
475.364535450935 7.6090134e-17
475.62464165687527 7.5660265e-17
475.8847478628155 7.4799256e-17
476.14485406875576 7.399536e-17
476.404960274696 7.390617e-17
476.66506648063626 7.396829e-17
476.9251726865765 7.4280455e-17
477.18527889251675 7.544514e-17
477.445385098457 7.668502e-17
477.70549130439724 7.716879e-17
477.9655975103375 7.7007815e-17
478.22570371627774 7.6380455e-17
478.485809922218 7.5546247e-17
478.7459161281582 7.481241e-17
479.0060223340985 7.495794e-17
479.2661285400387 7.5415387e-17
479.52623474597897 7.5715084e-17
479.7863409519192 7.6169583e-17
480.04644715785946 7.618792e-17
480.3065533637997 7.544026e-17
480.56665956973995 7.4906604e-17
480.8267657756802 7.5072795e-17
481.08687198162045 7.5192207e-17
481.3469781875607 7.573753e-17
481.60708439350094 7.6184095e-17
481.8671905994412 7.6255034e-17
482.12729680538143 7.582791e-17
482.3874030113217 7.5579704e-17
482.6475092172619 7.479222e-17
482.9076154232022 7.419887e-17
483.1677216291424 7.427786e-17
483.42782783508267 7.398475e-17
483.6879340410229 7.327796e-17
483.94804024696316 7.289057e-17
484.2081464529034 7.2725064e-17
484.46825265884365 7.215157e-17
484.7283588647839 7.183778e-17
484.98846507072415 7.139723e-17
485.2485712766644 6.966192e-17
485.50867748260464 6.652732e-17
485.7687836885449 6.261616e-17
486.02888989448513 6.0428184e-17
486.2889961004254 6.0016156e-17
486.5491023063656 6.0242935e-17
486.8092085123059 6.141239e-17
487.0693147182461 6.438011e-17
487.32942092418637 6.623408e-17
487.5895271301266 6.6960125e-17
487.84963333606686 6.79697e-17
488.1097395420071 6.884889e-17
488.36984574794735 6.860958e-17
488.6299519538876 6.7715844e-17
488.89005815982784 6.73091e-17
489.1501643657681 6.7880076e-17
489.41027057170834 6.901654e-17
489.6703767776486 7.005354e-17
489.93048298358883 7.129847e-17
490.1905891895291 7.184878e-17
490.4506953954693 7.092351e-17
490.71080160140957 6.992244e-17
490.9709078073498 6.969296e-17
491.23101401329006 6.9198866e-17
491.4911202192303 6.730798e-17
491.75122642517056 6.596994e-17
492.0113326311108 6.584595e-17
492.27143883705105 6.571726e-17
492.5315450429913 6.625978e-17
492.79165124893154 6.7706785e-17
493.0517574548718 6.8682156e-17
493.31186366081204 6.844442e-17
493.5719698667523 6.788296e-17
493.83207607269253 6.7721455e-17
494.0921822786328 6.794196e-17
494.352288484573 6.8486234e-17
494.61239469051327 6.96399e-17
494.8725008964535 7.037022e-17
495.13260710239376 6.963026e-17
495.392713308334 6.8283965e-17
495.65281951427426 6.796284e-17
495.9129257202145 6.7855426e-17
496.17303192615475 6.75492e-17
496.433138132095 6.812435e-17
496.69324433803524 6.928602e-17
496.9533505439755 6.943415e-17
497.21345674991574 6.919305e-17
497.473562955856 6.867101e-17
497.73366916179623 6.748155e-17
497.9937753677365 6.581666e-17
498.2538815736767 6.499557e-17
498.51398777961697 6.470654e-17
498.7740939855572 6.4609364e-17
499.03420019149746 6.554365e-17
499.2943063974377 6.6714274e-17
499.55441260337795 6.647006e-17
499.8145188093182 6.561057e-17
500.07462501525845 6.467439e-17
500.3347312211987 6.3710946e-17
500.59483742713894 6.324756e-17
500.8549436330792 6.2594365e-17
501.11504983901943 6.21302e-17
501.3751560449597 6.201021e-17
501.6352622508999 6.203653e-17
501.8953684568402 6.1778295e-17
502.1554746627804 6.222631e-17
502.41558086872067 6.2806434e-17
502.6756870746609 6.3719324e-17
502.93579328060116 6.4290264e-17
503.1958994865414 6.403605e-17
503.45600569248165 6.3387095e-17
503.7161118984219 6.242463e-17
503.97621810436215 6.206664e-17
504.2363243103024 6.1968825e-17
504.49643051624264 6.18786e-17
504.7565367221829 6.2358016e-17
505.01664292812313 6.372724e-17
505.2767491340634 6.4121857e-17
505.5368553400036 6.44225e-17
505.7969615459439 6.500125e-17
506.0570677518841 6.516436e-17
506.31717395782437 6.463749e-17
506.5772801637646 6.410999e-17
506.83738636970486 6.3331204e-17
507.0974925756451 6.263987e-17
507.35759878158535 6.221383e-17
507.6177049875256 6.152754e-17
507.87781119346585 6.0949116e-17
508.1379173994061 6.096047e-17
508.39802360534634 6.114888e-17
508.6581298112866 6.176194e-17
508.91823601722683 6.314193e-17
509.1783422231671 6.337622e-17
509.4384484291073 6.252068e-17
509.69855463504757 6.2235905e-17
509.9586608409878 6.1848175e-17
510.21876704692806 6.119591e-17
510.4788732528683 6.08177e-17
510.73897945880856 6.141894e-17
510.9990856647488 6.1822467e-17
511.25919187068905 6.2029487e-17
511.5192980766293 6.248715e-17
511.77940428256954 6.2627776e-17
512.0395104885098 6.20027e-17
512.29961669445 6.115278e-17
512.5597229003903 6.0348245e-17
512.8198291063305 5.968269e-17
513.0799353122708 5.9645956e-17
513.340041518211 5.947616e-17
513.6001477241513 5.924737e-17
513.8602539300915 5.8937783e-17
514.1203601360318 5.8676454e-17
514.380466341972 5.831368e-17
514.6405725479123 5.8396437e-17
514.9006787538525 5.875251e-17
515.1607849597927 5.9093445e-17
515.420891165733 5.951731e-17
515.6809973716732 5.9658105e-17
515.9411035776135 5.890454e-17
516.2012097835537 5.7021596e-17
516.461315989494 5.4643174e-17
516.7214221954342 5.1883203e-17
516.9815284013745 5.0198696e-17
517.2416346073147 5.0702085e-17
517.501740813255 5.2455152e-17
517.7618470191952 5.2831255e-17
518.0219532251355 5.3034377e-17
518.2820594310757 5.415266e-17
518.542165637016 5.391259e-17
518.8022718429562 5.3211295e-17
519.0623780488964 5.512903e-17
519.3224842548367 5.994856e-17
519.5825904607769 6.330463e-17
519.8426966667172 6.420288e-17
520.1028028726574 6.425134e-17
520.3629090785977 6.340773e-17
520.6230152845379 6.08258e-17
520.8831214904782 5.8196484e-17
521.1432276964184 5.699832e-17
521.4033339023587 5.746195e-17
521.6634401082989 5.8394465e-17
521.9235463142392 5.8477064e-17
522.1836525201794 5.743201e-17
522.4437587261197 5.694918e-17
522.7038649320599 5.6695455e-17
522.9639711380001 5.5896445e-17
523.2240773439404 5.5876825e-17
523.4841835498806 5.7324013e-17
523.7442897558209 5.821115e-17
524.0043959617611 5.8831726e-17
524.2645021677014 5.922763e-17
524.5246083736416 5.911621e-17
524.7847145795819 5.8433514e-17
525.0448207855221 5.8208964e-17
525.3049269914624 5.855806e-17
525.5650331974026 5.8428e-17
525.8251394033429 5.746451e-17
526.0852456092831 5.591742e-17
526.3453518152234 5.4123354e-17
526.6054580211636 5.2135712e-17
526.8655642271038 5.1329135e-17
527.1256704330441 5.1913243e-17
527.3857766389843 5.339224e-17
527.6458828449246 5.4661256e-17
527.9059890508648 5.5510724e-17
528.1660952568051 5.642219e-17
528.4262014627453 5.7147937e-17
528.6863076686856 5.751406e-17
528.9464138746258 5.792116e-17
529.2065200805661 5.8185956e-17
529.4666262865063 5.773658e-17
529.7267324924466 5.723064e-17
529.9868386983868 5.681323e-17
530.246944904327 5.680707e-17
530.5070511102673 5.744114e-17
530.7671573162075 5.824458e-17
531.0272635221478 5.8548274e-17
531.287369728088 5.8378656e-17
531.5474759340283 5.8081466e-17
531.8075821399685 5.7504637e-17
532.0676883459088 5.631703e-17
532.327794551849 5.5134655e-17
532.5879007577893 5.517232e-17
532.8480069637295 5.518977e-17
533.1081131696698 5.534032e-17
533.36821937561 5.5715736e-17
533.6283255815503 5.6151786e-17
533.8884317874905 5.590887e-17
534.1485379934308 5.5523334e-17
534.408644199371 5.5105618e-17
534.6687504053112 5.5209677e-17
534.9288566112515 5.592539e-17
535.1889628171917 5.64993e-17
535.449069023132 5.691326e-17
535.7091752290722 5.707915e-17
535.9692814350125 5.682087e-17
536.2293876409527 5.6174034e-17
536.489493846893 5.497177e-17
536.7496000528332 5.3824083e-17
537.0097062587735 5.3595838e-17
537.2698124647137 5.3981813e-17
537.529918670654 5.423277e-17
537.7900248765942 5.4743313e-17
538.0501310825344 5.5341758e-17
538.3102372884747 5.532063e-17
538.5703434944149 5.4783408e-17
538.8304497003552 5.4300612e-17
539.0905559062954 5.3944296e-17
539.3506621122357 5.33248e-17
539.6107683181759 5.283937e-17
539.8708745241162 5.2341815e-17
540.1309807300564 5.1743767e-17
540.3910869359967 5.1416644e-17
540.6511931419369 5.147208e-17
540.9112993478772 5.1444533e-17
541.1714055538174 5.1765975e-17
541.4315117597577 5.2667344e-17
541.6916179656979 5.30269e-17
541.9517241716381 5.3194007e-17
542.2118303775784 5.3229377e-17
542.4719365835186 5.2922228e-17
542.7320427894589 5.247833e-17
542.9921489953991 5.230797e-17
543.2522552013394 5.264285e-17
543.5123614072796 5.3091982e-17
543.7724676132199 5.3598412e-17
544.0325738191601 5.3616018e-17
544.2926800251004 5.3423275e-17
544.5527862310406 5.349669e-17
544.8128924369809 5.3229923e-17
545.0729986429211 5.26834e-17
545.3331048488614 5.2723093e-17
545.5932110548016 5.3224798e-17
545.8533172607418 5.2860286e-17
546.1134234666821 5.2617697e-17
546.3735296726223 5.2864656e-17
546.6336358785626 5.2938365e-17
546.893742084503 5.2500088e-17
547.1538482904432 5.2186236e-17
547.4139544963834 5.1832444e-17
547.6740607023237 5.1419056e-17
547.9341669082639 5.131401e-17
548.1942731142042 5.1348864e-17
548.4543793201444 5.177872e-17
548.7144855260847 5.2245366e-17
548.9745917320249 5.2434215e-17
549.2346979379652 5.241249e-17
549.4948041439054 5.231994e-17
549.7549103498457 5.2270866e-17
550.0150165557859 5.2009474e-17
550.2751227617262 5.1876897e-17
550.5352289676664 5.1816903e-17
550.7953351736066 5.1634903e-17
551.0554413795469 5.1535066e-17
551.3155475854871 5.169561e-17
551.5756537914274 5.195173e-17
551.8357599973676 5.1996103e-17
552.0958662033079 5.1951684e-17
552.3559724092481 5.15303e-17
552.6160786151884 5.1192507e-17
552.8761848211286 5.093153e-17
553.1362910270689 5.078575e-17
553.3963972330091 5.0792344e-17
553.6565034389494 5.145918e-17
553.9166096448896 5.2084198e-17
554.1767158508299 5.229143e-17
554.4368220567701 5.2619808e-17
554.6969282627103 5.2768545e-17
554.9570344686506 5.2443072e-17
555.2171406745908 5.203386e-17
555.4772468805311 5.1739466e-17
555.7373530864713 5.1550726e-17
555.9974592924116 5.1410003e-17
556.2575654983518 5.1229883e-17
556.5176717042921 5.1188597e-17
556.7777779102323 5.225502e-17
557.0378841161726 7.306728e-17
557.2979903221128 1.2483778e-16
557.558096528053 1.4554782e-16
557.8182027339933 1.4640026e-16
558.0783089399335 1.4539058e-16
558.3384151458738 1.2746852e-16
558.598521351814 7.5510115e-17
558.8586275577543 5.0043266e-17
559.1187337636945 4.8558288e-17
559.3788399696348 4.8636265e-17
559.638946175575 4.8754846e-17
559.8990523815153 4.886146e-17
560.1591585874555 4.9614406e-17
560.4192647933958 5.0134285e-17
560.679370999336 5.0397775e-17
560.9394772052763 5.0564843e-17
561.1995834112165 5.0092145e-17
561.4596896171568 4.936674e-17
561.719795823097 4.915511e-17
561.9799020290372 4.903437e-17
562.2400082349775 4.9084603e-17
562.5001144409177 4.9726538e-17
562.760220646858 4.97922e-17
563.0203268527982 4.9526248e-17
563.2804330587385 4.911581e-17
563.5405392646787 4.9094764e-17
563.800645470619 4.8876544e-17
564.0607516765592 4.8795434e-17
564.3208578824995 4.9022836e-17
564.5809640884397 4.910598e-17
564.84107029438 4.9098857e-17
565.1011765003202 4.876459e-17
565.3612827062605 4.8007442e-17
565.6213889122007 4.736528e-17
565.881495118141 4.7170762e-17
566.1416013240812 4.7079266e-17
566.4017075300214 4.740059e-17
566.6618137359617 4.7942445e-17
566.9219199419019 4.848295e-17
567.1820261478422 4.8645383e-17
567.4421323537824 4.8669573e-17
567.7022385597227 4.853412e-17
567.9623447656629 4.8040205e-17
568.2224509716032 4.756124e-17
568.4825571775434 4.728883e-17
568.7426633834837 4.7181962e-17
569.0027695894239 4.727295e-17
569.2628757953642 4.7555934e-17
569.5229820013044 4.7600585e-17
569.7830882072446 4.7561353e-17
570.0431944131849 4.7324717e-17
570.3033006191251 4.6644847e-17
570.5634068250654 4.5912746e-17
570.8235130310056 4.5603513e-17
571.0836192369459 4.5584067e-17
571.3437254428861 4.5646036e-17
571.6038316488264 4.6153005e-17
571.8639378547666 4.689118e-17
572.1240440607069 4.7363402e-17
572.3841502666471 4.758288e-17
572.6442564725874 4.7598858e-17
572.9043626785276 4.7527002e-17
573.1644688844679 4.729417e-17
573.4245750904081 4.717357e-17
573.6846812963483 4.6989196e-17
573.9447875022886 4.6946933e-17
574.2048937082288 4.6846285e-17
574.4649999141691 4.6542727e-17
574.7251061201093 4.628972e-17
574.9852123260496 4.590008e-17
575.2453185319898 4.56422e-17
575.5054247379301 4.5480266e-17
575.7655309438703 4.5315535e-17
576.0256371498106 4.5305992e-17
576.2857433557508 4.5693937e-17
576.545849561691 4.57851e-17
576.8059557676313 4.5670832e-17
577.0660619735715 4.581238e-17
577.3261681795118 4.5803538e-17
577.586274385452 4.5374728e-17
577.8463805913923 4.4947257e-17
578.1064867973325 4.458788e-17
578.3665930032728 4.4440262e-17
578.626699209213 4.4302427e-17
578.8868054151533 4.4304846e-17
579.1469116210935 4.4762426e-17
579.4070178270338 4.499952e-17
579.667124032974 4.519581e-17
579.9272302389143 4.5376098e-17
580.1873364448545 4.5249082e-17
580.4474426507948 4.5338464e-17
580.707548856735 4.5439523e-17
