# Sample bright sky spectra (moon phase =  0.05, moon alt = -76.65)
# Source: fxSKY.2000-07-31T05:50:57.788.fits (from http://www.eso.org/~fpatat/science/skybright/)
# Wavelength(nm) Flux(erg/s/cm2/A/arcsec2)
582.5148851633066 8.323033e-18
582.7749913692469 8.378205e-18
583.0350975751871 8.408168e-18
583.2952037811274 8.398318e-18
583.5553099870676 8.400884e-18
583.8154161930079 8.387631e-18
584.0755223989481 8.380867e-18
584.3356286048884 8.326521e-18
584.5957348108286 8.286124e-18
584.8558410167689 8.290656e-18
585.1159472227091 8.269002e-18
585.3760534286494 8.2488345e-18
585.6361596345896 8.268398e-18
585.8962658405298 8.737989e-18
586.1563720464701 1.0494941e-17
586.4164782524103 1.2221951e-17
586.6765844583506 1.2950923e-17
586.9366906642908 1.340007e-17
587.1967968702311 1.3337998e-17
587.4569030761713 1.18920795e-17
587.7170092821116 1.0184963e-17
587.9771154880518 9.8052244e-18
588.2372216939921 1.2352946e-17
588.4973278999323 2.2450233e-17
588.7574341058726 2.9326736e-17
589.0175403118128 3.448899e-17
589.277646517753 3.9257165e-17
589.5377527236933 3.7654244e-17
589.7978589296335 2.827895e-17
590.0579651355738 2.0881687e-17
590.318071341514 1.6602407e-17
590.5781775474543 1.1369893e-17
590.8382837533945 1.0776338e-17
591.0983899593348 1.2118882e-17
591.358496165275 1.2411088e-17
591.6186023712153 1.2065097e-17
591.8787085771555 1.2331388e-17
592.1388147830958 1.25565885e-17
592.398920989036 1.1317554e-17
592.6590271949763 1.14798665e-17
592.9191334009165 1.31571795e-17
593.1792396068568 1.3282468e-17
593.439345812797 1.26026285e-17
593.6994520187372 1.2342632e-17
593.9595582246775 1.1841033e-17
594.2196644306177 1.0572377e-17
594.479770636558 1.0196563e-17
594.7398768424982 1.1191597e-17
594.9999830484385 1.2678392e-17
595.2600892543787 1.2784611e-17
595.520195460319 1.2097614e-17
595.7803016662592 1.18512855e-17
596.0404078721995 1.1065793e-17
596.3005140781397 9.583397e-18
596.56062028408 9.6511455e-18
596.8207264900202 9.936142e-18
597.0808326959605 1.0455702e-17
597.3409389019007 1.1452281e-17
597.601045107841 1.1615165e-17
597.8611513137812 1.1119606e-17
598.1212575197214 1.0722114e-17
598.3813637256617 1.023627e-17
598.6414699316019 9.148336e-18
598.9015761375422 8.72986e-18
599.1616823434824 8.808329e-18
599.4217885494227 9.074431e-18
599.6818947553629 9.251294e-18
599.9420009613032 9.733057e-18
600.2021071672434 9.953997e-18
600.4622133731837 9.788946e-18
600.7223195791239 9.459052e-18
600.9824257850642 9.1890344e-18
601.2425319910044 8.612382e-18
601.5026381969446 8.204378e-18
601.7627444028849 8.171655e-18
602.0228506088251 8.127584e-18
602.2829568147654 8.220007e-18
602.5430630207056 8.330784e-18
602.8031692266459 8.54328e-18
603.0632754325861 8.828359e-18
603.3233816385264 8.843253e-18
603.5834878444666 8.729074e-18
603.8435940504069 8.561752e-18
604.1037002563471 8.332845e-18
604.3638064622874 8.009963e-18
604.6239126682276 7.8922775e-18
604.8840188741679 7.872991e-18
605.1441250801081 7.827295e-18
605.4042312860483 7.81654e-18
605.6643374919886 7.868226e-18
605.9244436979288 7.9299845e-18
606.1845499038691 8.064828e-18
606.4446561098093 8.178992e-18
606.7047623157496 8.174335e-18
606.9648685216898 8.090611e-18
607.2249747276301 7.931897e-18
607.4850809335703 7.815536e-18
607.7451871395106 7.636889e-18
608.0052933454508 7.534008e-18
608.265399551391 7.52762e-18
608.5255057573313 7.503556e-18
608.7856119632715 7.468727e-18
609.0457181692118 7.503652e-18
609.305824375152 7.587396e-18
609.5659305810923 7.64872e-18
609.8260367870325 7.734067e-18
610.0861429929728 7.893669e-18
610.346249198913 7.891976e-18
610.6063554048533 7.809826e-18
610.8664616107935 7.74643e-18
611.1265678167338 7.654057e-18
611.386674022674 7.4921876e-18
611.6467802286143 7.406711e-18
611.9068864345545 7.372476e-18
612.1669926404948 7.297846e-18
612.427098846435 7.300997e-18
612.6872050523752 7.308958e-18
612.9473112583155 7.35692e-18
613.2074174642557 7.663434e-18
613.4675236701961 8.1842135e-18
613.7276298761363 8.615509e-18
613.9877360820766 9.159101e-18
614.2478422880168 9.30398e-18
614.5079484939571 9.183847e-18
614.7680546998973 8.806011e-18
615.0281609058376 8.4535485e-18
615.2882671117778 8.030807e-18
615.5483733177181 7.790348e-18
615.8084795236583 7.653774e-18
616.0685857295986 7.514981e-18
616.3286919355388 7.645376e-18
616.5887981414791 8.279353e-18
616.8489043474193 8.6905986e-18
617.1090105533596 8.98596e-18
617.3691167592998 9.155006e-18
617.62922296524 9.0438196e-18
617.8893291711803 8.435005e-18
618.1494353771205 7.934104e-18
618.4095415830608 7.752427e-18
618.669647789001 7.635625e-18
618.9297539949413 7.784056e-18
619.1898602008815 7.795769e-18
619.4499664068218 7.707117e-18
619.710072612762 8.082419e-18
619.9701788187023 8.56894e-18
620.2302850246425 8.460941e-18
620.4903912305828 8.459353e-18
620.750497436523 8.590676e-18
621.0106036424633 8.474226e-18
621.2707098484035 7.8930525e-18
621.5308160543437 8.1265234e-18
621.790922260284 8.923205e-18
622.0510284662242 8.9522896e-18
622.3111346721645 8.711776e-18
622.5712408781047 8.738399e-18
622.831347084045 9.632894e-18
623.0914532899852 1.2535459e-17
623.3515594959255 1.5012236e-17
623.6116657018657 1.6350861e-17
623.871771907806 1.7519765e-17
624.1318781137462 1.7195436e-17
624.3919843196865 1.4048839e-17
624.6520905256267 1.10182865e-17
624.912196731567 9.6806155e-18
625.1723029375072 1.03290366e-17
625.4324091434474 1.2804081e-17
625.6925153493877 1.3541952e-17
625.9526215553279 1.4467321e-17
626.2127277612682 1.5520267e-17
626.4728339672084 1.4493897e-17
626.7329401731487 1.1477429e-17
626.9930463790889 1.0530775e-17
627.2531525850292 1.025786e-17
627.5132587909694 9.432076e-18
627.7733649969097 8.927298e-18
628.0334712028499 9.4825645e-18
628.2935774087902 1.1667836e-17
628.5536836147304 1.2516331e-17
628.8137898206706 1.2299193e-17
629.0738960266109 1.3230941e-17
629.3340022325511 2.6018596e-17
629.5941084384914 6.535153e-17
629.8542146444316 8.544848e-17
630.1143208503719 8.823838e-17
630.3744270563121 9.05438e-17
630.6345332622524 7.945656e-17
630.8946394681926 3.8363178e-17
631.1547456741329 1.413911e-17
631.4148518800731 1.1522398e-17
631.6749580860134 9.43125e-18
631.9350642919536 9.318532e-18
632.1951704978939 9.744092e-18
632.4552767038341 1.2105523e-17
632.7153829097743 1.4031428e-17
632.9754891157146 1.3195735e-17
633.2355953216548 1.2399892e-17
633.4957015275951 1.20747334e-17
633.7558077335353 1.0113321e-17
634.0159139394756 7.914455e-18
634.2760201454158 8.148151e-18
634.5361263513561 8.8730465e-18
634.7962325572963 9.1252845e-18
635.0563387632366 1.03620485e-17
635.3164449691768 1.1837568e-17
635.5765511751171 1.2986273e-17
635.8366573810573 2.3489608e-17
636.0967635869976 3.4018233e-17
636.3568697929378 3.4623567e-17
636.616975998878 3.2887384e-17
636.8770822048183 3.135667e-17
637.1371884107585 2.1841805e-17
637.3972946166988 9.675541e-18
637.657400822639 8.094136e-18
637.9175070285793 8.383219e-18
638.1776132345195 9.3542125e-18
638.4377194404598 9.856477e-18
638.6978256464 9.518896e-18
638.9579318523403 9.06752e-18
639.2180380582805 8.77926e-18
639.4781442642208 7.824836e-18
639.738250470161 7.0707035e-18
639.9983566761013 6.955833e-18
640.2584628820415 6.8528646e-18
640.5185690879817 6.7906375e-18
640.778675293922 6.9354504e-18
641.0387814998622 7.186091e-18
641.2988877058025 7.311223e-18
641.5589939117427 7.7752025e-18
641.819100117683 8.032343e-18
642.0792063236232 7.948778e-18
642.3393125295635 7.6491046e-18
642.5994187355037 7.507037e-18
642.8595249414441 7.043655e-18
643.1196311473843 6.7148003e-18
643.3797373533246 6.624677e-18
643.6398435592648 6.5693046e-18
643.8999497652051 6.592097e-18
644.1600559711453 6.6077615e-18
644.4201621770856 6.697274e-18
644.6802683830258 6.9298445e-18
644.940374588966 7.191606e-18
645.2004807949063 7.448634e-18
645.4605870008465 7.745328e-18
645.7206932067868 8.2640315e-18
645.980799412727 9.9323315e-18
646.2409056186673 1.1622718e-17
646.5010118246075 1.3028938e-17
646.7611180305478 1.4195897e-17
647.021224236488 1.4124609e-17
647.2813304424283 1.2925611e-17
647.5414366483685 1.1189597e-17
647.8015428543088 9.672654e-18
648.061649060249 7.9631015e-18
648.3217552661893 7.403142e-18
648.5818614721295 6.963255e-18
648.8419676780698 6.595962e-18
649.10207388401 7.1398186e-18
649.3621800899502 1.01931995e-17
649.6222862958905 1.2638792e-17
649.8823925018307 1.3502215e-17
650.142498707771 1.4564862e-17
650.4026049137112 1.4333712e-17
650.6627111196515 1.1744875e-17
650.9228173255917 9.158857e-18
651.182923531532 8.474923e-18
651.4430297374722 7.369448e-18
651.7031359434125 7.697753e-18
651.9632421493527 8.3146425e-18
652.223348355293 8.231255e-18
652.4834545612332 8.257516e-18
652.7435607671734 1.02114164e-17
653.0036669731137 1.1786135e-17
653.2637731790539 1.135152e-17
653.5238793849942 1.1265988e-17
653.7839855909344 1.19236414e-17
654.0440917968747 1.14350176e-17
654.3041980028149 9.421225e-18
654.5643042087552 9.289839e-18
654.8244104146954 1.18012965e-17
655.0845166206357 1.3499801e-17
655.3446228265759 1.2580211e-17
655.6047290325162 1.23728104e-17
655.8648352384564 1.2717851e-17
656.1249414443967 1.1036124e-17
656.3850476503369 9.126355e-18
656.6451538562771 9.336466e-18
656.9052600622174 9.512666e-18
657.1653662681576 1.0684839e-17
657.4254724740979 1.2340225e-17
657.6855786800381 1.1884713e-17
657.9456848859784 1.1074277e-17
658.2057910919186 1.0786814e-17
658.4658972978589 9.331435e-18
658.7260035037991 6.972985e-18
658.9861097097394 6.7477358e-18
659.2462159156796 7.421621e-18
659.5063221216199 7.66344e-18
659.7664283275601 8.296783e-18
660.0265345335004 9.683498e-18
660.2866407394406 9.823138e-18
660.5467469453808 9.131703e-18
660.8068531513211 8.7762895e-18
661.0669593572613 8.260814e-18
661.3270655632016 6.8027776e-18
661.5871717691418 6.2459684e-18
661.8472779750821 6.2325863e-18
662.1073841810223 6.380378e-18
662.3674903869626 6.7705796e-18
662.6275965929028 7.003224e-18
662.8877027988431 7.566165e-18
663.1478090047833 8.057019e-18
663.4079152107236 8.0274016e-18
663.6680214166638 7.694223e-18
663.928127622604 7.424872e-18
664.1882338285443 6.9388612e-18
664.4483400344845 6.3733096e-18
664.7084462404248 6.2562184e-18
664.968552446365 6.2338502e-18
665.2286586523053 6.2308968e-18
665.4887648582455 6.308083e-18
665.7488710641858 6.4649215e-18
666.008977270126 6.5669484e-18
666.2690834760663 6.8126637e-18
666.5291896820065 6.989249e-18
666.7892958879468 6.954527e-18
667.049402093887 6.8103223e-18
667.3095082998273 6.6162335e-18
667.5696145057675 6.3043947e-18
667.8297207117078 6.0829626e-18
668.089826917648 6.065696e-18
668.3499331235882 6.1415216e-18
668.6100393295285 6.201143e-18
668.8701455354687 6.1999884e-18
669.130251741409 6.2386326e-18
669.3903579473492 6.399927e-18
669.6504641532895 6.5348096e-18
669.9105703592297 6.678671e-18
670.17067656517 6.8101023e-18
670.4307827711102 6.8343817e-18
670.6908889770505 6.7201853e-18
670.9509951829907 6.5859364e-18
671.211101388931 6.437067e-18
671.4712075948712 6.290316e-18
671.7313138008114 6.2820227e-18
671.9914200067517 6.2392377e-18
672.2515262126919 6.184223e-18
672.5116324186322 6.1406224e-18
672.7717386245724 6.1664863e-18
673.0318448305127 6.162264e-18
673.2919510364529 6.1499902e-18
673.5520572423932 6.225394e-18
673.8121634483334 6.3364806e-18
674.0722696542737 6.4255613e-18
674.3323758602139 6.4683067e-18
674.5924820661542 6.4535142e-18
674.8525882720944 6.385943e-18
675.1126944780347 6.2542642e-18
675.3728006839749 6.097316e-18
675.6329068899151 6.014316e-18
675.8930130958554 5.954144e-18
676.1531193017956 5.963776e-18
676.4132255077359 5.956795e-18
676.6733317136761 5.9124562e-18
676.9334379196164 5.863877e-18
677.1935441255566 5.885101e-18
677.4536503314969 5.8834057e-18
677.7137565374371 5.892626e-18
677.9738627433774 5.947674e-18
678.2339689493176 6.033041e-18
678.4940751552579 6.1135496e-18
678.7541813611981 6.1178373e-18
679.0142875671384 6.099472e-18
679.2743937730786 6.0114073e-18
679.5344999790188 5.929775e-18
679.7946061849591 5.8578888e-18
680.0547123908993 5.862628e-18
680.3148185968396 5.8591854e-18
680.5749248027798 5.8732714e-18
680.8350310087201 5.8894453e-18
681.0951372146603 5.8569665e-18
681.3552434206006 5.891347e-18
681.6153496265408 5.938857e-18
681.8754558324811 6.0762215e-18
682.1355620384213 7.770898e-18
682.3956682443616 1.3203001e-17
682.6557744503018 1.8373357e-17
682.915880656242 2.3178846e-17
683.1759868621823 2.628687e-17
683.4360930681225 2.591144e-17
683.6961992740628 2.2363867e-17
683.956305480003 1.7444407e-17
684.2164116859433 1.28756105e-17
684.4765178918835 9.151771e-18
684.7366240978238 8.55376e-18
684.996730303764 7.351337e-18
685.2568365097043 6.475268e-18
685.5169427156445 6.77394e-18
685.7770489215848 1.2085669e-17
686.037155127525 1.9308e-17
686.2972613334653 2.1015369e-17
686.5573675394055 2.1676162e-17
686.8174737453458 2.1747721e-17
687.077579951286 1.7472204e-17
687.3376861572262 9.676223e-18
687.5977923631665 8.079529e-18
687.8578985691067 8.134047e-18
688.118004775047 7.85379e-18
688.3781109809872 9.286054e-18
688.6382171869275 1.05556195e-17
688.8983233928677 1.0035457e-17
689.158429598808 9.2780515e-18
689.4185358047482 9.730856e-18
689.6786420106885 1.0275759e-17
689.9387482166287 9.220919e-18
690.198854422569 8.849183e-18
690.4589606285092 9.055398e-18
690.7190668344494 1.0703032e-17
690.9791730403897 1.1022387e-17
691.2392792463299 1.0413638e-17
691.4993854522702 1.0874648e-17
691.7594916582104 1.4409033e-17
692.0195978641507 1.6371646e-17
692.2797040700909 1.4565752e-17
692.5398102760312 1.4276151e-17
692.7999164819714 1.4022356e-17
693.0600226879117 1.10915805e-17
693.3201288938519 8.133521e-18
693.5802350997922 9.693427e-18
693.8403413057324 1.0293345e-17
694.1004475116727 1.0921124e-17
694.3605537176129 1.5771216e-17
694.6206599235531 1.8875443e-17
694.8807661294934 1.7159385e-17
695.1408723354336 1.6340895e-17
695.4009785413739 1.5945496e-17
695.6610847473141 1.2105423e-17
695.9211909532544 7.26113e-18
696.1812971591946 6.6669856e-18
696.4414033651349 7.926083e-18
696.7015095710751 9.071066e-18
696.9616157770154 9.380953e-18
697.2217219829556 1.1460855e-17
697.4818281888959 1.4516945e-17
697.7419343948361 1.4161898e-17
698.0020406007764 1.2716039e-17
698.2621468067166 1.2467326e-17
698.5222530126568 1.0939465e-17
698.7823592185971 7.258364e-18
699.0424654245373 6.301716e-18
699.3025716304776 6.374271e-18
699.5626778364178 6.4450464e-18
699.8227840423581 7.188911e-18
700.0828902482983 7.880293e-18
700.3429964542386 8.115103e-18
700.6031026601788 9.571349e-18
700.8632088661191 1.05725346e-17
701.1233150720593 9.936987e-18
701.3834212779996 9.037379e-18
701.6435274839398 8.731563e-18
701.90363368988 7.342556e-18
702.1637398958203 5.905749e-18
702.4238461017605 5.706859e-18
702.6839523077008 5.808732e-18
702.944058513641 5.7899628e-18
703.2041647195813 5.7821674e-18
703.4642709255215 6.0046186e-18
703.7243771314618 6.459083e-18
703.984483337402 6.8501387e-18
704.2445895433423 8.1195635e-18
704.5046957492825 9.458512e-18
704.7648019552228 9.8660115e-18
705.024908161163 9.7140385e-18
705.2850143671033 9.353517e-18
705.5451205730435 8.460111e-18
705.8052267789838 7.27838e-18
706.065332984924 6.9773595e-18
706.3254391908642 7.045456e-18
706.5855453968045 7.255188e-18
706.8456516027447 7.425246e-18
707.105757808685 7.436408e-18
707.3658640146252 7.386693e-18
707.6259702205655 7.3700395e-18
707.8860764265057 7.486154e-18
708.146182632446 7.542922e-18
708.4062888383862 7.946452e-18
708.6663950443265 8.064919e-18
708.9265012502667 7.775362e-18
709.186607456207 7.3565895e-18
709.4467136621472 7.044538e-18
709.7068198680875 6.4618402e-18
709.9669260740277 6.0022157e-18
710.227032279968 5.89615e-18
710.4871384859082 5.8962373e-18
710.7472446918484 5.9010854e-18
711.0073508977887 5.8627543e-18
711.2674571037289 5.839576e-18
711.5275633096692 5.7938704e-18
711.7876695156094 5.748396e-18
712.0477757215497 5.7827043e-18
712.3078819274899 6.087427e-18
712.5679881334302 6.315692e-18
712.8280943393704 6.649005e-18
713.0882005453107 6.7946018e-18
713.3483067512509 6.7341837e-18
713.6084129571911 6.7187754e-18
713.8685191631314 7.136663e-18
714.1286253690716 7.4564914e-18
714.3887315750119 7.67307e-18
714.6488377809521 7.885094e-18
714.9089439868924 7.777789e-18
715.1690501928326 7.29588e-18
715.4291563987729 6.882602e-18
715.6892626047131 6.7453676e-18
715.9493688106534 6.7729234e-18
716.2094750165936 6.952812e-18
716.4695812225339 7.1128475e-18
716.7296874284741 7.1142785e-18
716.9897936344144 7.118236e-18
717.2498998403546 7.1609845e-18
717.5100060462948 7.231687e-18
717.7701122522351 7.205774e-18
718.0302184581753 7.041873e-18
718.2903246641156 6.72341e-18
718.5504308700558 6.37932e-18
718.8105370759961 5.9874137e-18
719.0706432819363 5.685149e-18
719.3307494878766 5.581882e-18
719.5908556938168 5.6371718e-18
719.8509618997571 5.6249647e-18
720.1110681056973 5.643633e-18
720.3711743116376 5.6594548e-18
720.6312805175778 5.612697e-18
720.891386723518 5.5595487e-18
721.1514929294583 5.5308265e-18
721.4115991353985 5.5590437e-18
721.6717053413388 5.7479064e-18
721.931811547279 6.0171405e-18
722.1919177532193 6.267074e-18
722.4520239591595 6.5549113e-18
722.7121301650998 6.8486047e-18
722.97223637104 7.2480245e-18
723.2323425769803 1.0766886e-17
723.4924487829205 2.26409e-17
723.7525549888608 3.4048213e-17
724.012661194801 4.5175132e-17
724.2727674007413 5.128943e-17
724.5328736066815 5.0022073e-17
724.7929798126218 4.2195826e-17
725.053086018562 3.1944752e-17
725.3131922245022 2.1494659e-17
725.5732984304425 1.3408033e-17
725.8334046363827 1.1912376e-17
726.093510842323 1.0195204e-17
726.3536170482632 8.342434e-18
726.6137232542035 8.268881e-18
726.8738294601437 1.2806734e-17
727.133935666084 2.7796366e-17
727.3940418720242 3.6505866e-17
727.6541480779645 3.84102e-17
727.9142542839047 4.3420547e-17
728.174360489845 4.36553e-17
728.4344666957852 3.0247795e-17
728.6945729017255 1.9943108e-17
728.9546791076657 1.9022636e-17
729.214785313606 1.5570692e-17
729.4748915195462 1.1320268e-17
729.7349977254864 1.2812001e-17
729.9951039314267 1.5598319e-17
730.2552101373669 1.5597905e-17
730.5153163433072 1.4352267e-17
730.7754225492474 1.514929e-17
731.0355287551877 2.271195e-17
731.2956349611279 2.8340217e-17
731.5557411670682 2.8570292e-17
731.8158473730084 2.8133375e-17
732.0759535789487 2.748136e-17
732.3360597848889 2.4448106e-17
732.5961659908291 1.8234179e-17
732.8562721967694 1.6394352e-17
733.1163784027096 1.6796822e-17
733.3764846086499 2.2276158e-17
733.6365908145901 3.271233e-17
733.8966970205304 3.3697403e-17
734.1568032264706 3.3091794e-17
734.4169094324109 3.3076534e-17
734.6770156383511 2.9228285e-17
734.9371218442914 1.5225105e-17
735.1972280502316 1.0633088e-17
735.4573342561719 1.5023875e-17
735.7174404621121 1.6253341e-17
735.9775466680524 1.6495083e-17
736.2376528739926 2.1097763e-17
736.4977590799328 2.999583e-17
736.7578652858731 2.9559948e-17
737.0179714918133 2.798869e-17
737.2780776977536 2.735108e-17
737.5381839036938 2.3194154e-17
737.7982901096341 1.2732084e-17
738.0583963155743 7.013945e-18
738.3185025215146 6.7191658e-18
738.5786087274548 9.121646e-18
738.8387149333951 1.2235426e-17
739.0988211393353 1.31148345e-17
739.3589273452756 1.4574957e-17
739.6190335512158 2.0209707e-17
739.879139757156 2.3668033e-17
740.1392459630963 2.0897769e-17
740.3993521690365 1.9600792e-17
740.6594583749768 1.8764667e-17
740.919564580917 1.3959788e-17
741.1796707868573 7.3329636e-18
741.4397769927975 6.5315046e-18
741.6998831987378 6.5060907e-18
741.959989404678 6.452807e-18
742.2200956106183 6.760803e-18
742.4802018165585 8.7232805e-18
742.7403080224988 9.666436e-18
743.000414228439 1.0212393e-17
743.2605204343793 1.3579873e-17
743.5206266403195 1.6032117e-17
743.7807328462598 1.4741096e-17
744.0408390522 1.3411717e-17
744.3009452581402 1.27237815e-17
744.5610514640805 1.000333e-17
744.8211576700207 6.6760275e-18
745.081263875961 5.745817e-18
745.3413700819012 5.8713615e-18
745.6014762878415 6.4797483e-18
745.8615824937817 7.512027e-18
746.121688699722 8.852302e-18
746.3817949056622 1.0392569e-17
746.6419011116025 1.2756171e-17
746.9020073175427 1.4985586e-17
747.162113523483 1.5787387e-17
747.4222197294232 1.728829e-17
747.6823259353635 1.8962978e-17
747.9424321413037 1.9303383e-17
748.202538347244 1.7068711e-17
748.4626445531842 1.5613529e-17
748.7227507591244 1.367386e-17
748.9828569650647 1.12819776e-17
749.2429631710049 8.415983e-18
749.5030693769452 7.543424e-18
749.7631755828854 7.378255e-18
750.0232817888257 6.9086526e-18
750.2833879947659 6.057331e-18
750.5434942007062 5.7199374e-18
750.8036004066464 5.6355158e-18
751.0637066125867 6.0104205e-18
751.3238128185269 6.746425e-18
751.5839190244671 8.992995e-18
751.8440252304074 1.5652912e-17
752.1041314363476 2.0901137e-17
752.3642376422879 2.265349e-17
752.6243438482281 2.3867023e-17
752.8844500541684 2.2865176e-17
753.1445562601086 1.7422159e-17
753.4046624660489 1.1402282e-17
753.6647686719891 9.978156e-18
753.9248748779294 8.049254e-18
754.1849810838696 7.055835e-18
754.4450872898099 6.9265623e-18
754.7051934957501 6.654407e-18
754.9652997016904 6.522141e-18
755.2254059076306 7.867184e-18
755.4855121135708 8.720213e-18
755.7456183195111 8.871208e-18
756.0057245254513 9.014672e-18
756.2658307313916 9.626312e-18
756.5259369373318 1.189895e-17
756.7860431432721 1.5382024e-17
757.0461493492123 1.6773565e-17
757.3062555551526 1.6779615e-17
757.5663617610928 1.6068046e-17
757.8264679670331 1.36998406e-17
758.0865741729733 1.075896e-17
758.3466803789136 9.523774e-18
758.6067865848538 9.37507e-18
758.866892790794 9.364073e-18
759.1269989967343 9.759843e-18
759.3871052026745 9.782573e-18
759.6472114086148 8.7151e-18
759.907317614555 8.1183765e-18
760.1674238204953 7.786815e-18
760.4275300264355 7.028818e-18
760.6876362323758 5.2057462e-18
760.947742438316 4.627744e-18
761.2078486442564 6.0457618e-18
761.4679548501966 7.672228e-18
761.7280610561369 8.489756e-18
761.9881672620771 9.093765e-18
762.2482734680174 1.0737475e-17
762.5083796739576 1.1339158e-17
762.7684858798979 1.0201456e-17
763.0285920858381 9.3872385e-18
763.2886982917784 8.943212e-18
763.5488044977186 7.541053e-18
763.8089107036589 5.802704e-18
764.0690169095991 5.2613766e-18
764.3291231155393 5.3846604e-18
764.5892293214796 5.9138525e-18
764.8493355274198 6.724903e-18
765.1094417333601 7.120368e-18
765.3695479393003 7.53235e-18
765.6296541452406 9.020208e-18
765.8897603511808 1.0227878e-17
766.1498665571211 9.7711884e-18
766.4099727630613 9.258692e-18
766.6700789690016 9.03699e-18
766.9301851749418 7.93912e-18
767.1902913808821 6.12659e-18
767.4503975868223 5.88473e-18
767.7105037927626 6.24556e-18
767.9706099987028 6.699558e-18
768.230716204643 7.322044e-18
768.4908224105833 7.976178e-18
768.7509286165235 8.681335e-18
769.0110348224638 8.820107e-18
769.271141028404 9.276107e-18
769.5312472343443 9.756478e-18
769.7913534402845 9.564325e-18
770.0514596462248 8.999878e-18
770.311565852165 9.409523e-18
770.5716720581053 1.729758e-17
770.8317782640455 3.0379915e-17
771.0918844699858 4.5550302e-17
771.351990675926 5.633572e-17
771.6120968818663 5.951477e-17
771.8722030878065 5.6770815e-17
772.1323092937467 4.680509e-17
772.392415499687 3.249513e-17
772.6525217056272 2.0136001e-17
772.9126279115675 1.653192e-17
773.1727341175077 1.4545779e-17
773.432840323448 1.1281763e-17
773.6929465293882 9.7883615e-18
773.9530527353285 9.870049e-18
774.2131589412687 1.34672084e-17
774.473265147209 2.8026004e-17
774.7333713531492 4.015678e-17
774.9934775590895 4.329692e-17
775.2535837650297 4.6137097e-17
775.51368997097 4.8524866e-17
775.7737961769102 3.785725e-17
776.0339023828504 2.3414294e-17
776.2940085887907 2.0007211e-17
776.5541147947309 1.8762628e-17
776.8142210006712 1.6052505e-17
777.0743272066114 1.4777911e-17
777.3344334125517 1.6981388e-17
777.5945396184919 2.026169e-17
777.8546458244322 2.0724069e-17
778.1147520303724 1.847697e-17
778.3748582363127 1.7175183e-17
778.6349644422529 2.0985374e-17
778.8950706481932 2.8451225e-17
779.1551768541334 3.3023747e-17
779.4152830600736 3.3542558e-17
779.6753892660139 3.2678415e-17
779.9354954719541 2.9464643e-17
780.1956016778944 2.2410804e-17
780.4557078838346 1.8840891e-17
780.7158140897749 1.8992214e-17
780.9759202957151 1.9610722e-17
781.2360265016554 2.145219e-17
781.4961327075956 2.9852856e-17
781.7562389135359 3.761151e-17
782.0163451194761 3.942718e-17
782.2764513254164 3.9334718e-17
782.5365575313566 3.7626004e-17
782.7966637372969 2.8352247e-17
783.0567699432371 1.4269263e-17
783.3168761491773 1.0780668e-17
783.5769823551176 1.4673196e-17
783.8370885610578 1.7492412e-17
784.0971947669981 1.8570837e-17
784.3573009729383 2.1608571e-17
784.6174071788786 3.1956836e-17
784.8775133848188 4.34372e-17
785.1376195907591 4.8817384e-17
785.3977257966993 5.38322e-17
785.6578320026396 5.683709e-17
785.9179382085798 5.0653344e-17
786.1780444145201 3.757197e-17
786.4381506204603 3.405955e-17
786.6982568264006 3.3743192e-17
786.9583630323408 2.9299154e-17
787.218469238281 3.0122358e-17
787.4785754442213 3.248084e-17
787.7386816501615 3.014598e-17
787.9987878561018 2.5011814e-17
788.258894062042 2.8423137e-17
788.5190002679823 3.413122e-17
788.7791064739225 3.3235267e-17
789.0392126798628 2.9757435e-17
789.299318885803 2.7670525e-17
789.5594250917433 2.3320584e-17
789.8195312976835 1.5028755e-17
790.0796375036238 1.0272678e-17
790.339743709564 1.023128e-17
790.5998499155043 1.9831263e-17
790.8599561214445 3.6106837e-17
791.1200623273847 4.6654707e-17
791.380168533325 5.3594574e-17
791.6402747392652 5.99107e-17
791.9003809452055 5.6907644e-17
792.1604871511457 4.2464564e-17
792.420593357086 3.363331e-17
792.6806995630262 3.277495e-17
792.9408057689665 2.7053931e-17
793.2009119749067 2.2577144e-17
793.461018180847 2.11772e-17
793.7211243867872 1.834847e-17
793.9812305927275 1.26252254e-17
794.2413367986677 1.2830106e-17
794.501443004608 1.5809283e-17
794.7615492105482 1.6939506e-17
795.0216554164884 1.6763123e-17
795.2817616224287 1.5986612e-17
795.5418678283689 1.4749464e-17
795.8019740343092 2.1080579e-17
796.0620802402494 3.024926e-17
796.3221864461897 3.489642e-17
796.5822926521299 3.6301817e-17
796.8423988580702 3.5673865e-17
797.1025050640104 3.12327e-17
797.3626112699507 2.53411e-17
797.6227174758909 2.3575528e-17
797.8828236818312 2.305701e-17
798.1429298877714 2.286235e-17
798.4030360937116 2.352836e-17
798.6631422996519 2.8249115e-17
798.9232485055921 3.5726834e-17
799.1833547115324 3.9201092e-17
799.4434609174726 3.976149e-17
799.7035671234129 3.793273e-17
799.9636733293531 2.987178e-17
800.2237795352934 1.4874734e-17
800.4838857412336 9.565987e-18
800.7439919471739 1.2112091e-17
801.0040981531141 1.556853e-17
801.2642043590544 1.728955e-17
801.5243105649946 1.8703732e-17
801.7844167709349 2.3134895e-17
802.0445229768751 3.041842e-17
