,GOTO_B,GOTO_B_noatm,GOTO_G,GOTO_G_noatm,GOTO_L,GOTO_L_noatm,GOTO_R,GOTO_R_noatm,atm,atmosphere,corrector,filter_B,filter_C,filter_G,filter_L,filter_R,lens1,lens2,lens3,lens_coating,mirror,ota,qe,window
432,0.2382285020173515,0.3014880285866895,7.861934723445334e-06,9.949603765195707e-06,0.2455872534513706,0.3108008330744594,0.0005796327326066,0.0007335492116941,0.7901756601551149,-3.104496274010659,0.9215300400114568,0.928320560475,0.9840859985,3.06361144325e-05,0.956995887725,0.00225869272,0.964587894868,0.9850896431563034,0.990025,0.9974,0.9064676459414962,0.7448787989184407,0.436,0.98372
433,0.2416470816395758,0.3052389218448713,4.489293706225939e-06,5.670696130223612e-06,0.2501687258882054,0.3160031217894703,0.0006122909626483,0.0007734214376853,0.7916653622645995,-3.103274178256724,0.9231944243918762,0.928946704875,0.9848641968,1.7257872792499997e-05,0.961705856325,0.00235378663925,0.9645879263520001,0.9850896565534908,0.990025,0.9977,0.9091550838759553,0.7506248838992878,0.43775,0.98368
434,0.2456457527130818,0.3096842633908696,3.2600313443218856e-06,4.109903771373875e-06,0.2536091300469731,0.3197236498508917,0.0006176249322967,0.0007786363904023,0.7932135460271639,-3.1020520825027886,0.9220846486941628,0.934358634925,0.9856010437,1.24001266175e-05,0.9646487999,0.0023492496095,0.964587957836,0.9850896699506783,0.990025,0.9975,0.9118425218104144,0.7541307580480746,0.4395,0.98364
435,0.2503622518692327,0.3150213546395837,3.8201973089182695e-06,4.806809821612002e-06,0.2568911132784172,0.3232363740764981,0.0006043081105754,0.0007603780449802,0.7947469216989193,-3.1008299867488534,0.9220847038715048,0.942273120875,0.9860549164,1.437784336e-05,0.966845397925,0.0022743975382499,0.96458798932,0.9850896833478657,0.990025,0.9975,0.913996574158186,0.757667177167092,0.44125000000000003,0.9836
436,0.2545376339966232,0.3196642172947201,7.294481223708963e-07,9.160863933303044e-07,0.2598891951293148,0.3263850411427543,0.0005816897590237,0.0007305222359738,0.796265644465135,-3.099607890994918,0.922084759048849,0.9489017296,0.986255188,2.7193408459999997e-06,0.968852043175,0.00216850612525,0.9645880208040001,0.9850896967450532,0.990025,0.9975,0.9156904380231686,0.7604471915094947,0.443,0.98356
437,0.2573304647290593,0.3225639077707934,1.353464093212368e-06,1.6965681362045657e-06,0.2627976438448259,0.3294170204091331,0.000565664505183,0.0007090608314534,0.7977658334667512,-3.098385795240983,0.9215303157322616,0.95083330155,0.986513443,5.00103527825e-06,0.971034469625,0.0020901242672499,0.964588052288,0.9850897101422407,0.990025,0.9974,0.9173843018881511,0.762773209626369,0.44475,0.98352
438,0.2588830499545148,0.3239233253235402,2.089492301537452e-06,2.61444422364024e-06,0.2659753647873741,0.3327974721836955,0.0005542801295193,0.0006935342531935,0.7992108925652017,-3.0971636994870475,0.9220848694035428,0.947064228075,0.98712883,7.64392807475e-06,0.9730098343,0.0020277066539999,0.964588083772,0.985089723539428,0.990025,0.9975,0.9190781657531337,0.7660221468311758,0.4465,0.98348
439,0.258786671391907,0.3232345277256872,1.2684240434652446e-06,1.5843105227954049e-06,0.2683092460693936,0.3351285905537863,0.000542113008039,0.0006771200432579,0.800615804297758,-3.0959416037331122,0.9209762053626468,0.939067764275,0.9873364258,4.602772330750001e-06,0.97362264635,0.0019671834245,0.9645881152560001,0.9850897369366155,0.990025,0.9973,0.9207720296181163,0.7678926572881137,0.44825000000000004,0.98344
440,0.2591801605157953,0.3231849010004766,5.389316126772392e-07,6.720211899803417e-07,0.2708128533846291,0.3376902963428562,0.0005235089164167,0.0006527898469864,0.801956278630149,-3.094719507979177,0.9215304811647682,0.93131801605,0.9876811981,1.93655532625e-06,0.973118038175,0.001881136598,0.96458814674,0.985089750333803,0.990025,0.9974,0.9224658934830988,0.7711529858898278,0.45,0.9833999999999999
441,0.2612533447230703,0.3252230336240984,6.946014842502117e-07,8.646794631743784e-07,0.2733268350962385,0.340252801643931,0.0005035032362521,0.0006267894870668,0.8033051712598992,-3.0934974122252417,0.9215305315135524,0.92817697525,0.9881863403,2.46776976325e-06,0.97107149125,0.00178883876625,0.9645881754860001,0.9850897625660209,0.99012455,0.9974,0.9236240074374304,0.7730590929428052,0.45325,0.98336
442,0.2650215646860041,0.3293765561549549,2.092622989343313e-06,2.600773089454888e-06,0.2754996964679296,0.3423990849644782,0.0004875451320138,0.0006059353575363,0.8046157497661277,-3.0922753164713064,0.922085080516406,0.93049144745,0.9877999115,7.34720511e-06,0.96728019715,0.0017117723084999,0.964588204232,0.9850897747982387,0.9902241,0.9975,0.9247765840984186,0.7754244967110681,0.4565,0.98332
443,0.2703673931553789,0.335505005711294,1.324988611702108e-06,1.6442082994861734e-06,0.2774631286299632,0.3443102641529363,0.0004909046967355,0.000609174727617,0.8058520396206346,-3.091053220717371,0.9220851308954888,0.9388009453,0.9878092957,4.600778765e-06,0.963439579025,0.001704576088,0.964588232978,0.9850897870304565,0.99032365,0.9975,0.9259291607594067,0.7773269912759444,0.45975,0.9832799999999999
444,0.276238676351029,0.3421712684978477,3.1775762489816533e-06,3.935999513989253e-06,0.2794886157030271,0.3461969027258408,0.0005393033058976,0.0006680241113289,0.8073111385527294,-3.089831124963436,0.9215306825599144,0.948980216975,0.9883959961,1.09161289e-05,0.960144939425,0.00185270279675,0.964588261724,0.9850897992626744,0.9904232000000001,0.9974,0.9270817374203948,0.7787631441314028,0.463,0.98324
445,0.281940482799638,0.3486551723691672,2.0684942295827467e-06,2.5579555124487643e-06,0.2820329014821094,0.3487694597937584,0.0006268190512097,0.000775141271568,0.8086513700164198,-3.0886090292095005,0.9215307329087054,0.957878303525,0.9879442596,7.02760286075e-06,0.95819229125,0.002129585519,0.96458829047,0.9850898114948923,0.99052275,0.9974,0.9282343140813829,0.78066899493279,0.46625,0.9832
446,0.2861386377955526,0.3532572278339183,3.828592406349212e-06,4.72665261284729e-06,0.2853149881466294,0.352240377422081,0.0007418275768299,0.0009158356080137,0.8100008018238736,-3.0873869334555653,0.9215307832574976,0.961367816925,0.9882543182,1.28632943525e-05,0.958600521075,0.00249239027475,0.9645883192160001,0.9850898237271101,0.9906223000000001,0.9974,0.9294283515488125,0.7826469199772615,0.46950000000000003,0.98316
447,0.2888963093561218,0.3560408015685029,7.467609228004301e-06,9.203210595748856e-06,0.2895281464684948,0.3568194885391027,0.0008265562152836,0.0010186621562834,0.8114134899242376,-3.08616483770163,0.9220853324118374,0.95884923935,0.9878863525,2.4785056770000004e-05,0.96094631195,0.0027433469125,0.964588347962,0.9850898359593279,0.99072185,0.9975,0.9308294811599206,0.7854488434153221,0.47275,0.98312
448,0.2900998569889044,0.3569064760144826,1.2119508310247144e-05,1.491048994968648e-05,0.2939137323550939,0.3615986424672127,0.0008165357699528,0.0010045744497033,0.8128175768296587,-3.0849427419476947,0.9220853827909288,0.9517891693,0.9879391479,3.976291773e-05,0.9643021202,0.0026789737515,0.964588376708,0.9850898481915458,0.9908214000000001,0.9975,0.9322306107710285,0.7877832037007495,0.47600000000000003,0.98308
449,0.2911766794326554,0.3576251314047594,2.597761228617806e-05,3.1905875929102383e-05,0.2989239229710651,0.3671403473686438,0.0007094692496864,0.000871374844102,0.8141952392688595,-3.0837206461937594,0.9226402100501232,0.9438677025,0.9882764435,8.420808037500001e-05,0.96898088455,0.00229978963975,0.964588405454,0.9850898604237637,0.99092095,0.9976,0.9336317403821366,0.7905963105282597,0.47925,0.98304
450,0.292340093809574,0.3584791103087986,4.878333507633836e-05,5.982007574866923e-05,0.3033526544045095,0.3719831523744953,0.0005513817639783,0.0006761263623326,0.8155010582283257,-3.082498550439824,0.9215309846526836,0.938100395225,0.9879849243,0.0001565425574,0.973438987725,0.00176934830925,0.9645884342,0.9850898726559815,0.9910205000000001,0.9974,0.9350328699932446,0.7919854745100742,0.48250000000000004,0.983
451,0.2956697446643737,0.3619780906530422,8.682108326928336e-05,0.0001062920049054,0.3082468319097172,0.3773757771231747,0.0004131595584383,0.0005058167458708,0.8168166866976893,-3.081276454685889,0.9226403108689356,0.93704618455,0.9874383545,0.0002751562048,0.976905899075,0.001309398728925,0.964588462946,0.9850898848881993,0.99112005,0.9976,0.9364339996043526,0.7952587916821907,0.48575,0.982928
452,0.2999276719938176,0.3665870797155515,0.0001310096965226,0.0001601268123858,0.3122349491845211,0.381629669065836,0.0003155948632699,0.0003857363294633,0.8181621464306451,-3.0800543589319536,0.9226403612783444,0.94099472045,0.9881137848,0.00041103053925,0.9796076393,0.0009901490521499,0.964588491692,0.9850898971204172,0.9912196,0.9976,0.9373016532129971,0.7966748520391813,0.489,0.982856
453,0.3052642958460484,0.3725195733914871,0.0001655459318956,0.0002020187121967,0.3158408538930991,0.3854263395782037,0.0002540509081472,0.0003100229447418,0.8194584060828423,-3.0788322631780183,0.9226404116877548,0.94834552765,0.987435379,0.000514291210175,0.98120306015,0.000789244093775,0.964588520438,0.9850899093526351,0.99131915,0.9976,0.9381085857512005,0.7979887554294784,0.49225,0.982784
454,0.3102976673600239,0.3780740248198421,0.0001742608214467,0.0002123235108189,0.3187444805595017,0.3883658220170239,0.0002116287054256,0.000257853425417,0.8207325734897692,-3.077610167424083,0.9220856850655113,0.95517425535,0.9873048401,0.0005364186324,0.981175670625,0.00065144637675,0.964588549184,0.9850899215848529,0.9914187,0.9975,0.9389155182894039,0.7988230231738657,0.4955,0.982712
455,0.3158895118888474,0.3843139609551874,0.0001543302090171,0.0001877594908668,0.3224839828460304,0.3923368523731548,0.0001679177636785,0.0002042902294798,0.8219568997798691,-3.0763880716701477,0.923750901118719,0.96129068375,0.9874465179,0.000469645830475,0.981358470925,0.0005109944325,0.96458857793,0.9850899338170707,0.99151825,0.9978,0.9397224508276073,0.8015830390383452,0.49875,0.98264
456,0.3201967712348984,0.3890035493014499,0.0001335793357061,0.0001622840714559,0.3258357566214065,0.3958542908668651,0.000133934337215,0.0001627153588996,0.8231204363299237,-3.0751659759162124,0.9248624536563425,0.96397405625,0.9876780701,0.0004021496331,0.9809506035,0.000403218389175,0.964588606676,0.9850899460492886,0.9916178,0.998,0.9405293833658107,0.8038675560859918,0.502,0.982568
457,0.3230726200176572,0.3919795769836498,0.000111078664972,0.0001347702200987,0.3284542450542556,0.398509028799205,0.0001028429230768,0.00012477790746,0.8242077878234283,-3.073943880162277,0.9243066138928744,0.96409679415,0.986784668,0.0003314752726249,0.980156364425,0.00030689859275,0.964588635422,0.9850899582815065,0.99171735,0.9979,0.9413363159040141,0.8047045908193359,0.50525,0.9824959999999999
458,0.3256145878008306,0.3945571949300818,9.588022575213596e-05,0.00011618101381,0.3313710062674964,0.4015324239528079,8.01096130561352e-05,9.707127812620172e-05,0.825265872691871,-3.072721784408342,0.9243066643933164,0.96265369415,0.9866993713,0.000283462280175,0.979672088625,0.000236837715,0.9645886641679999,0.9850899705137243,0.9918169,0.9979,0.9421432484422175,0.8060257721892992,0.5085000000000001,0.982424
459,0.3284641319312295,0.3975148593360852,8.67362052640345e-05,0.0001049701537643,0.3344293661117292,0.4047341231632376,6.467714873342722e-05,7.827377537347154e-05,0.8262939717016323,-3.0714996886544066,0.9254187741757656,0.96097608565,0.9868632507,0.00025376109875,0.9784283638,0.00018922368435,0.964588692914,0.9850899827459421,0.9919164500000001,0.9981,0.9429501809804209,0.8083192767745435,0.51175,0.982352
460,0.331195514953509,0.4003236697005042,8.008440749085421e-05,9.67998733226494e-05,0.3369801850505035,0.4073157340754119,5.593333709926384e-05,6.760791663895513e-05,0.8273193418747576,-3.0702775929004713,0.9248626557796013,0.960662899025,0.9865544128,0.0002322921524999,0.977441864,0.00016223976275,0.96458872166,0.98508999497816,0.992016,0.998,0.9437571135186242,0.8091574211625016,0.515,0.9822799999999999
461,0.3329936080083949,0.4019808235041788,7.481005348992158e-05,9.030866114256526e-05,0.3381349942308652,0.4081873650652094,5.002775801761957e-05,6.039214832461141e-05,0.8283818245497307,-3.069055497146536,0.925418871085226,0.960497417475,0.985708313,0.000215784511925,0.9753273964,0.000144301665925,0.964588748011,0.9850900061910289,0.99211565,0.9981,0.9443948834059229,0.8106792730781923,0.51625,0.982208
462,0.3344015447446871,0.4031389759687878,7.629990134694509e-05,9.198361843397457e-05,0.3387380468651506,0.4083668615799768,4.92369690401571e-05,5.935780378589654e-05,0.8294944539685924,-3.067833401392601,0.9248627484204058,0.960404129025,0.9859480286,0.00021913397665,0.972858600625,0.000141409000975,0.964588774362,0.985090017403898,0.9922153,0.998,0.9449759354724823,0.8111299091770877,0.5175000000000001,0.982136
463,0.3358294942121627,0.4042959551555751,7.698747179760836e-05,9.26831144430783e-05,0.3397354694848964,0.4089982520976843,4.396575651225189e-05,5.29291733740001e-05,0.830652619522087,-3.066611305638666,0.9254189637817434,0.959152545925,0.9854491425,0.000219881609125,0.97030828475,0.0001255692785149,0.964588800713,0.985090028616767,0.99231495,0.9981,0.9455569875390416,0.8125565636004553,0.51875,0.9820639999999999
464,0.3364223650788628,0.4044091467775086,8.018478634526328e-05,9.63891357901346e-05,0.340482930655153,0.4092903022255322,3.881969595366179e-05,4.666467437473296e-05,0.8318861424367098,-3.0653892098847306,0.925419010130004,0.956009597775,0.9847505188,0.0002278606694999,0.9675484848,0.0001103137180125,0.964588827064,0.9850900398296359,0.9924146,0.9981,0.946138039605601,0.8134959099355105,0.52,0.981992
465,0.336955188511243,0.404450270550736,8.741433732545868e-05,0.0001049241964117,0.3419193840511019,0.410408838032761,3.519247891813937e-05,4.224184136377415e-05,0.833118959352937,-3.0641671141307953,0.9259755042586209,0.9521408272,0.9848883057,0.000247008392475,0.96616825105,9.9444071885e-05,0.964588853415,0.9850900510425049,0.99251425,0.9982,0.9467190916721603,0.8149254377788399,0.52125,0.98192
466,0.3367417914947999,0.4036375031485806,9.491824179410447e-05,0.0001137743015233,0.3432480948883049,0.41143632148005,3.033092493960337e-05,3.635633924872545e-05,0.8342678489189937,-3.06294501837686,0.9254191028265294,0.94743034365,0.9847214508,0.0002670545347,0.96573596955,8.53367160375e-05,0.9645888797659999,0.985090062255374,0.9926139,0.9981,0.9473001437387196,0.8153760040789461,0.5225,0.9818479999999999
467,0.3370939568788694,0.4035707320109576,0.0001076167286105,0.000128839337092,0.3451824342966679,0.4132543014898612,2.727812347252795e-05,3.265751886987762e-05,0.8352785029755744,-3.061722922622925,0.9254191491747944,0.943923759475,0.9840200043,0.000301346212175,0.96657295225,7.63836560525e-05,0.964588906117,0.985090073468243,0.9927135500000001,0.9981,0.947881195805279,0.8163167516175176,0.52375,0.981776
468,0.3386312527687559,0.4049588086648521,0.0001230769111702,0.0001471839321213,0.3475826840765531,0.4156635529216565,2.6865290813761352e-05,3.212738361690691e-05,0.8362115986196771,-3.0605008268689895,0.9254191955230604,0.943751029975,0.9841034698,0.0003430101643999,0.968698291775,7.487243327000001e-05,0.9645889324679999,0.9850900846811119,0.9928132000000001,0.9981,0.9485004079102624,0.8173237297160973,0.525,0.981704
469,0.3413103293762565,0.4077381536252178,0.0001437780224171,0.0001717609469933,0.3504086210693121,0.4186072083732814,3.0365965747544484e-05,3.6275968645828255e-05,0.8370821477991485,-3.059278731115054,0.925419241871328,0.94678718565,0.9836824799,0.000398837004,0.9720256424,8.423450676750001e-05,0.964588958819,0.985090095893981,0.9929128500000001,0.9981,0.9491280740937371,0.8183458263365857,0.52625,0.981632
470,0.3453007510109265,0.4121144622304939,0.0001699447285317,0.0002028280569988,0.3535919541354473,0.422009965518286,3.22343627876097e-05,3.847152676808993e-05,0.8378758394986906,-3.058056635361119,0.9254192882195972,0.953489990225,0.9833187103,0.000469273805725,0.976384754175,8.900977530249999e-05,0.96458898517,0.98509010710685,0.9930125000000001,0.9981,0.949755740277212,0.8193684800555621,0.5275000000000001,0.98156
471,0.3500028321611014,0.4173255098097015,0.0002094938580684,0.00024978978193,0.3568762000627438,0.4255209628177567,3.86999180124657e-05,4.614380664986181e-05,0.83868065558873,-3.0568345396071837,0.9259757825154356,0.961484394075,0.9834913635,0.000575495557975,0.98036605835,0.0001063116175124,0.964589011521,0.9850901183197189,0.99311215,0.9982,0.9503834064606868,0.8208849863011335,0.52875,0.9814879999999999
472,0.3545219689832156,0.4223314999370004,0.0002602101269568,0.0003099806015736,0.3600641042183405,0.4289336811598369,4.301273170469895e-05,5.123979072251319e-05,0.8394400347501902,-3.0556124438532484,0.9265325556625252,0.96893053055,0.9832852173,0.000711170416575,0.9840775299,0.000117556463625,0.964589037872,0.985090129532588,0.9932118,0.9983,0.9510110726441616,0.8224035279611467,0.53,0.981416
473,0.3575147716444323,0.4255409030966577,0.0003309993055552,0.0003939802060835,0.3622511150889184,0.4311784543997045,4.64210740565132e-05,5.525384499740876e-05,0.8401419676529335,-3.054390348099313,0.92653260206655,0.972783432025,0.9829357147,0.0009006359065249,0.9856708336,0.000126309890725,0.964589064223,0.985090140745457,0.99331145,0.9983,0.9516387388276364,0.82342908417698,0.53125,0.981344
474,0.358561199874562,0.426489192893118,0.0004322092588392,0.0005140895836688,0.3638363238436839,0.4327636681146116,5.239411102097852e-05,6.23199669387174e-05,0.8407275163111123,-3.053168252345378,0.9259759216438618,0.972036094675,0.9826696777,0.001171691193,0.9863366127,0.00014203702765,0.964589090574,0.9850901519583259,0.9934111,0.9982,0.9522664050111113,0.8239598061094008,0.5325,0.9812719999999999
475,0.3573723129084521,0.4249537548325763,0.0005787189240832,0.0006881584579969,0.3646940081665154,0.4336600305547555,5.8682716004366736e-05,6.978000144129122e-05,0.8409675378659732,-3.0519461565914425,0.9259759680200066,0.96517915725,0.982923584,0.00156298466125,0.98495334625,0.0001584883113,0.9645891169249999,0.985090163171195,0.99351075,0.9982,0.9528384994292189,0.8248896377632707,0.5337500000000001,0.9812
476,0.3548333632365524,0.4220001582058389,0.0007973126925565,0.000948236883165,0.3649898011664541,0.4340791193670221,6.706266548371313e-05,7.97570306965906e-05,0.8408370384152212,-3.0507240608375072,0.9259760143961528,0.955077018725,0.982749176,0.00214606378175,0.982414302825,0.000180507295125,0.964589143276,0.985090174384064,0.9936104,0.9982,0.953299677403444,0.8258866321522695,0.535,0.9814356
477,0.3519370273689566,0.4184934868367071,0.0011240511039561,0.0013366256724789,0.3652567037397314,0.4343321095858227,7.8115179528895e-05,9.288790696538738e-05,0.8409617794273574,-3.049501965083572,0.9265327876826636,0.9432255745,0.9825437164,0.00301256664075,0.978923606875,0.0002093563034249,0.9645891696269999,0.985090185596933,0.99371005,0.9983,0.9537608553776692,0.8273815466403324,0.53625,0.9816712
478,0.3491243466430568,0.4146795543130502,0.0016455672600749,0.0019545560330048,0.3653422567807372,0.4339427074344172,9.54562072039698e-05,0.0001133800545289,0.8419135764274879,-3.0482798693296367,0.9259761071484492,0.93189123155,0.9828412628,0.00439238831475,0.975180473325,0.000254794039275,0.964589195978,0.9850901968098019,0.9938097,0.9982,0.9542220333518943,0.8278829321640501,0.5375000000000001,0.9819068
479,0.3482358894349438,0.412926622599483,0.0024907488986448,0.0029534478256381,0.3661975423792044,0.4342249577556105,0.0001191805860232,0.0001413204048149,0.8433360078425223,-3.0470577735757014,0.9265328804907288,0.9241271591,0.9831072235,0.0066097974779999,0.971792697925,0.000316274168525,0.9645892223289999,0.985090208022671,0.99390935,0.9983,0.9546832113261193,0.8293805892917447,0.5387500000000001,0.9821424
480,0.3489217831610152,0.4130073728714389,0.0038891099841443,0.0046034130709985,0.3672661106041158,0.4347209569753933,0.0001555118819782,0.0001840743597154,0.8448318506643892,-3.045835677821766,0.9259761999007514,0.921610755925,0.9823165894,0.010272346885,0.9700638199,0.000410755160675,0.96458924868,0.98509021923554,0.994009,0.9982,0.9551443893003445,0.8298823156776217,0.54,0.982378
481,0.3522227933746295,0.4161984167060744,0.0062943129414122,0.0074375739723409,0.3695231711736417,0.4366411307603785,0.0002074710593979,0.0002451548510147,0.8462857599561091,-3.044613582067831,0.926532713437312,0.924038124075,0.982390213,0.0165128016475,0.969424762725,0.000544289501225,0.9645891274664999,0.9850901676563637,0.99410875,0.9983,0.9556173866183107,0.8314030511633933,0.5417500000000001,0.9826136
482,0.3568522025222414,0.4209916976869938,0.0105066434793092,0.0123950746109538,0.3717422403971283,0.4385580242481464,0.0002873689008584,0.0003390196854041,0.847646650712718,-3.0433914863138956,0.9259757732423988,0.93106363295,0.9817996979,0.027412899735,0.969913253775,0.000749774643225,0.9645890062529999,0.9850901160771874,0.9942085,0.9982,0.9561016183338107,0.8319450063152302,0.5435,0.9828492
483,0.363151007774788,0.4277646352495074,0.0179773409557511,0.0211759585738559,0.3749119458720492,0.4416181377530361,0.0004081630574357,0.0004807854519148,0.8489505158905166,-3.0421693905599603,0.9265322865224972,0.94126033785,0.9820246887,0.0465959274775,0.971743812575,0.00105792821475,0.9645888850394999,0.9850900644980112,0.99430825,0.9983,0.9565858500493106,0.8334881770619086,0.54525,0.9830848
484,0.3689721258209575,0.4339468867035591,0.0305954049537089,0.0359831537343261,0.3778322502775677,0.4443672495296056,0.0005813879079178,0.0006837683796485,0.8502702453376798,-3.040947294806025,0.9254188988985612,0.9517619896,0.9818650055,0.0789207136625,0.974616642,0.00149968757325,0.964588763826,0.985090012918835,0.9944080000000001,0.9981,0.9570700817648106,0.8335293451228721,0.547,0.9833204
485,0.3747956996044365,0.4401584303803217,0.0504260682733279,0.0592201540328886,0.3815655082933148,0.4481088640955875,0.000801193935675,0.0009409186538937,0.8515018087478,-3.0397251990520897,0.9259751332550912,0.960526256575,0.9818426514,0.129231905925,0.97787591935,0.00205329947125,0.9645886426125,0.9850899613396588,0.99450775,0.9982,0.9575543134803105,0.8350745535283589,0.5487500000000001,0.983556
486,0.3791296362428623,0.4446415722641922,0.0772344261841308,0.0905801958183932,0.385194324189199,0.4517542116518012,0.0010020197237909,0.0011751643312335,0.8526634932317918,-3.0385031032981544,0.9259749199260474,0.9660162735,0.9818320465,0.19679208755,0.981469001775,0.00255313029375,0.964588521399,0.9850899097604825,0.9946075,0.9982,0.9580385451958104,0.8361193980193702,0.5505,0.9837916
487,0.3813199199119443,0.4466696857664141,0.1078509669740514,0.1263342275405594,0.3883960266884586,0.4549584800970252,0.0011061463543351,0.0012957152739795,0.8536955429551034,-3.037281007544219,0.9259747065970332,0.966139087675,0.9819648743,0.273258829125,0.9840676117,0.00280261054775,0.9645884001855,0.9850898581813062,0.99470725,0.9982,0.9585227769113103,0.8371650740642826,0.55225,0.9840272
488,0.3820600922071468,0.4470488401924604,0.1370213378701791,0.1603287844658511,0.3912671963274999,0.457822080587072,0.0010824487483799,0.0012665742049517,0.8546271857962207,-3.036058911790284,0.925974493268048,0.9627012825,0.9819463348,0.34526144025,0.9859010124,0.00272751543425,0.964588278972,0.98508980660213,0.994807,0.9982,0.9590070086268102,0.8382115819694466,0.554,0.9842628
489,0.3810251984689006,0.4454342226237355,0.1630873591214929,0.1906558708504143,0.3932808170807604,0.4597615478796065,0.0009913582268998,0.0011589387865034,0.8554017161603633,-3.0348368160363486,0.92541783289447,0.95564510345,0.9818106842,0.409037609075,0.9863832855,0.0024864146495,0.9645881577584999,0.9850897550229537,0.9949067500000001,0.9981,0.9594609326781254,0.838701597960197,0.55575,0.9844984
490,0.3797673863956969,0.4435864506825178,0.1877622230873478,0.2193152468990408,0.3948110618842717,0.4611581823641935,0.0008739672283219,0.0010208354764309,0.8561293651133245,-3.0336147202824133,0.9254176196937404,0.947814292925,0.9821361542,0.4686124324749999,0.98535993575,0.00218122635125,0.9645880365449999,0.9850897034437776,0.9950065,0.9981,0.9597911141635608,0.839479600060269,0.5575,0.984734
491,0.3789843922750815,0.4422713247298732,0.2145947501633107,0.250430113665248,0.3962628031813193,0.4624350724632685,0.000735334688946,0.0008581288665944,0.8569047349080443,-3.032392624528478,0.92541740649304,0.94117437365,0.9819898987,0.5329271698,0.984083786,0.0018261389635,0.9645879153315,0.9850896518646013,0.99510625,0.9981,0.9601212956489961,0.8402580768764379,0.55925,0.9849696
492,0.3790176387513407,0.4418897873620788,0.2447067023600092,0.2852991038311075,0.3970374247178695,0.4628987288332267,0.0005972191994952,0.0006962870275455,0.8577198423478807,-3.0311705287745427,0.9254171932923688,0.93656082155,0.9822005463,0.6046755790999999,0.98108810425,0.00147574161975,0.964587794118,0.985089600285425,0.995206,0.9981,0.9604514771344315,0.8410370285509919,0.5609999999999999,0.9852052
493,0.3802110629728524,0.4428624514260334,0.278184265920218,0.324023622538242,0.3975893450670714,0.4631043364191812,0.0004838197892794,0.0005635438807419,0.8585308186516125,-3.0299484330206075,0.9254169800917272,0.934837112425,0.98235672,0.683980560275,0.97756565095,0.001189583204675,0.9645876729045,0.9850895487062488,0.99530575,0.9981,0.9607816586198669,0.8418164552262193,0.56275,0.9854408
494,0.3822893066882834,0.4448809632047003,0.3124810842792123,0.3636431449303883,0.3979384912124119,0.463092365309492,0.0004031370369155,0.0004691420611268,0.8593069569317199,-3.028726337266672,0.9248605991704946,0.93588262555,0.9824533844,0.7649850845249999,0.9741934013,0.0009869199634,0.964587551691,0.9850894971270725,0.9954055,0.998,0.9611118401053023,0.8420899636959545,0.5645,0.9856764
495,0.3857787547459927,0.4485487629140895,0.3443651592229301,0.4003967669548378,0.398647722546092,0.4635116386963924,0.0003455423601608,0.0004017655100956,0.860059789797884,-3.027504241512737,0.9254165536905322,0.93926403045,0.9822105408,0.8384334373500001,0.970596389775,0.0008412995944,0.9645874304775,0.9850894455478962,0.99550525,0.9981,0.9614333223991126,0.8433614723588518,0.5662499999999999,0.985912
496,0.3888168594350218,0.4517396710595456,0.3695442938165772,0.4293481974346612,0.3987288414645536,0.4632557239078586,0.0003067153290563,0.0003563515277043,0.8607100158439934,-3.0262821457588016,0.924860173025622,0.942898235325,0.9829538727,0.89616140365,0.966935234075,0.000743798360325,0.9645873092639999,0.98508939396872,0.995605,0.998,0.9616754653361443,0.8434805501717813,0.568,0.9861476
497,0.3918089269054353,0.4549143012868163,0.3867753770276911,0.4490700397899899,0.3991511239769763,0.4634390443984411,0.0002827810200181,0.0003283261847931,0.8612807418828671,-3.0250600500048663,0.92485995995323,0.945905742625,0.9829198456,0.9337537384,0.963631286625,0.00068269039415,0.9645871880505,0.9850893423895438,0.99570475,0.998,0.9619176082731761,0.8441067907857582,0.56975,0.9863832
498,0.3938662376114735,0.4570478804045216,0.3965591278432804,0.4601727478216255,0.3994130754002371,0.4634845084071556,0.0002656042529552,0.0003082108829023,0.8617614357228227,-3.023837954250931,0.9243038582438708,0.947298698425,0.9831247711,0.953775444,0.96063955305,0.000638812213625,0.964587066837,0.9850892908103676,0.9958045,0.9979,0.9621597512102079,0.8442256125861576,0.5715,0.9866188
499,0.3957628887664289,0.4590600835216928,0.4014659767344467,0.4656753072155822,0.4001881655127172,0.4641931264886311,0.0002573118402355,0.0002984655666878,0.8621156640985259,-3.0226158584969958,0.924859533808534,0.947291564925,0.9831040192,0.960942382825,0.957883834825,0.00061589740405,0.9645869456235,0.9850892392311913,0.99590425,0.998,0.9624018941472396,0.8453602011935879,0.5732499999999999,0.9868544
500,0.3971322792712319,0.460507118309338,0.4033227319865544,0.4676854507939064,0.4006298331552394,0.4645628159806821,0.0002584342688252,0.0002996755152401,0.8623803269952169,-3.0213937627430605,0.9243034323553684,0.947252445225,0.9829708862,0.9620181084,0.955594921125,0.000616425573675,0.96458682441,0.985089187652015,0.996004,0.9979,0.9626440370842714,0.8454788888885607,0.575,0.98709
501,0.3991149895608981,0.4626842094264548,0.4047360070444076,0.4692005170033543,0.4012050024570476,0.4651071100687231,0.0002699554119785,0.0003129526819053,0.8626077601732782,-3.020171666989125,0.924303478815939,0.9487064743,0.9830673981,0.962067775725,0.953674488075,0.0006416908756,0.9645868508566,0.9850891989056508,0.99604394,0.9979,0.9628054823305655,0.8459671556940835,0.5765,0.9873288
